date,sensor,value,time
29-10-2018,GSR sensor, 397.00,10:49:15.822000
29-10-2018,Breath sensor, 656.00,10:49:15.840000
29-10-2018,Pulse sensor, 1007.00,10:49:16.306000
29-10-2018,GSR sensor, 400.00,10:49:16.321000
29-10-2018,Breath sensor, 656.00,10:49:16.340000
29-10-2018,Pulse sensor, 2847.00,10:49:16.807000
29-10-2018,GSR sensor, 416.00,10:49:16.823000
29-10-2018,Breath sensor, 649.00,10:49:16.840000
29-10-2018,Pulse sensor, 1179.00,10:49:17.306000
29-10-2018,GSR sensor, 424.00,10:49:17.322000
29-10-2018,Breath sensor, 657.00,10:49:17.339000
29-10-2018,Pulse sensor, 1373.00,10:49:17.805000
29-10-2018,GSR sensor, 416.00,10:49:17.821000
29-10-2018,Breath sensor, 656.00,10:49:17.838000
29-10-2018,Pulse sensor, 1134.00,10:49:18.305000
29-10-2018,GSR sensor, 418.00,10:49:18.321000
29-10-2018,Breath sensor, 656.00,10:49:18.338000
29-10-2018,Pulse sensor, 1078.00,10:49:18.805000
29-10-2018,GSR sensor, 422.00,10:49:18.870000
29-10-2018,Breath sensor, 656.00,10:49:18.884000
29-10-2018,Pulse sensor, 1740.00,10:49:19.305000
29-10-2018,GSR sensor, 416.00,10:49:19.322000
29-10-2018,Breath sensor, 656.00,10:49:19.342000
29-10-2018,Pulse sensor, 1295.00,10:49:19.857000
29-10-2018,GSR sensor, 417.00,10:49:19.872000
29-10-2018,Breath sensor, 656.00,10:49:19.891000
29-10-2018,Pulse sensor, 1653.00,10:49:20.306000
29-10-2018,GSR sensor, 416.00,10:49:20.323000
29-10-2018,Breath sensor, 649.00,10:49:20.340000
29-10-2018,Pulse sensor, 1175.00,10:49:20.805000
29-10-2018,GSR sensor, 416.00,10:49:20.823000
29-10-2018,Breath sensor, 656.00,10:49:20.876000
29-10-2018,Pulse sensor, 3839.00,10:49:21.306000
29-10-2018,GSR sensor, 416.00,10:49:21.322000
29-10-2018,Breath sensor, 666.00,10:49:21.338000
29-10-2018,Pulse sensor, 1307.00,10:49:21.805000
29-10-2018,GSR sensor, 417.00,10:49:21.821000
29-10-2018,Breath sensor, 656.00,10:49:21.872000
29-10-2018,Pulse sensor, 1852.00,10:49:22.354000
29-10-2018,GSR sensor, 417.00,10:49:22.369000
29-10-2018,Breath sensor, 656.00,10:49:22.388000
29-10-2018,Pulse sensor, 3839.00,10:49:22.806000
29-10-2018,GSR sensor, 416.00,10:49:22.822000
29-10-2018,Breath sensor, 653.00,10:49:22.838000
29-10-2018,Pulse sensor, 1219.00,10:49:23.304000
29-10-2018,GSR sensor, 416.00,10:49:23.318000
29-10-2018,Breath sensor, 656.00,10:49:23.334000
29-10-2018,Pulse sensor, 2608.00,10:49:23.806000
29-10-2018,GSR sensor, 416.00,10:49:23.822000
29-10-2018,Breath sensor, 654.00,10:49:23.840000
29-10-2018,Pulse sensor, 1426.00,10:49:24.306000
29-10-2018,GSR sensor, 416.00,10:49:24.324000
29-10-2018,Breath sensor, 656.00,10:49:24.377000
29-10-2018,Pulse sensor, 1966.00,10:49:24.804000
29-10-2018,GSR sensor, 416.00,10:49:24.872000
29-10-2018,Breath sensor, 656.00,10:49:24.890000
29-10-2018,Pulse sensor, 2385.00,10:49:25.304000
29-10-2018,GSR sensor, 412.00,10:49:25.319000
29-10-2018,Breath sensor, 656.00,10:49:25.336000
29-10-2018,Pulse sensor, 464.00,10:49:25.852000
29-10-2018,GSR sensor, 401.00,10:49:25.865000
29-10-2018,Breath sensor, 656.00,10:49:25.881000
29-10-2018,Pulse sensor, 2118.00,10:49:26.305000
29-10-2018,GSR sensor, 394.00,10:49:26.373000
29-10-2018,Breath sensor, 656.00,10:49:26.391000
29-10-2018,Pulse sensor, 914.00,10:49:26.849000
29-10-2018,GSR sensor, 384.00,10:49:26.861000
29-10-2018,Breath sensor, 656.00,10:49:26.876000
29-10-2018,Pulse sensor, 1504.00,10:49:27.306000
29-10-2018,GSR sensor, 416.00,10:49:27.324000
29-10-2018,Breath sensor, 656.00,10:49:27.379000
29-10-2018,Pulse sensor, 2246.00,10:49:27.805000
29-10-2018,GSR sensor, 452.00,10:49:27.821000
29-10-2018,Breath sensor, 649.00,10:49:27.838000
29-10-2018,Pulse sensor, 1746.00,10:49:28.305000
29-10-2018,GSR sensor, 464.00,10:49:28.371000
29-10-2018,Breath sensor, 656.00,10:49:28.385000
29-10-2018,Pulse sensor, 1289.00,10:49:28.805000
29-10-2018,GSR sensor, 445.00,10:49:28.821000
29-10-2018,Breath sensor, 656.00,10:49:28.838000
29-10-2018,Pulse sensor, 3839.00,10:49:29.357000
29-10-2018,GSR sensor, 422.00,10:49:29.372000
29-10-2018,Breath sensor, 656.00,10:49:29.390000
29-10-2018,Pulse sensor, 1066.00,10:49:29.805000
29-10-2018,GSR sensor, 380.00,10:49:29.874000
29-10-2018,Breath sensor, 656.00,10:49:29.892000
29-10-2018,Pulse sensor, 1137.00,10:49:30.305000
29-10-2018,GSR sensor, 369.00,10:49:30.321000
29-10-2018,Breath sensor, 656.00,10:49:30.339000
29-10-2018,Pulse sensor, 2494.00,10:49:30.856000
29-10-2018,GSR sensor, 370.00,10:49:30.870000
29-10-2018,Breath sensor, 656.00,10:49:30.886000
29-10-2018,Pulse sensor, 1237.00,10:49:31.306000
29-10-2018,GSR sensor, 368.00,10:49:31.322000
29-10-2018,Breath sensor, 656.00,10:49:31.376000
29-10-2018,Pulse sensor, 1621.00,10:49:31.805000
29-10-2018,GSR sensor, 377.00,10:49:31.871000
29-10-2018,Breath sensor, 656.00,10:49:31.888000
29-10-2018,Pulse sensor, 3327.00,10:49:32.359000
29-10-2018,GSR sensor, 374.00,10:49:32.374000
29-10-2018,Breath sensor, 656.00,10:49:32.392000
29-10-2018,Pulse sensor, 1058.00,10:49:32.807000
29-10-2018,GSR sensor, 368.00,10:49:32.824000
29-10-2018,Breath sensor, 658.00,10:49:32.879000
29-10-2018,Pulse sensor, 1237.00,10:49:33.305000
29-10-2018,GSR sensor, 400.00,10:49:33.322000
29-10-2018,Breath sensor, 658.00,10:49:33.339000
29-10-2018,Pulse sensor, 1258.00,10:49:33.805000
29-10-2018,GSR sensor, 369.00,10:49:33.821000
29-10-2018,Breath sensor, 656.00,10:49:33.838000
29-10-2018,Pulse sensor, 3071.00,10:49:34.306000
29-10-2018,GSR sensor, 360.00,10:49:34.322000
29-10-2018,Breath sensor, 656.00,10:49:34.340000
29-10-2018,Pulse sensor, 3054.00,10:49:34.806000
29-10-2018,GSR sensor, 348.00,10:49:34.823000
29-10-2018,Breath sensor, 656.00,10:49:34.876000
29-10-2018,Pulse sensor, 1068.00,10:49:35.306000
29-10-2018,GSR sensor, 345.00,10:49:35.322000
29-10-2018,Breath sensor, 657.00,10:49:35.339000
29-10-2018,Pulse sensor, 1312.00,10:49:35.805000
29-10-2018,GSR sensor, 340.00,10:49:35.821000
29-10-2018,Breath sensor, 656.00,10:49:35.880000
29-10-2018,Pulse sensor, 2861.00,10:49:36.306000
29-10-2018,GSR sensor, 354.00,10:49:36.324000
29-10-2018,Breath sensor, 656.00,10:49:36.377000
29-10-2018,Pulse sensor, 912.00,10:49:36.805000
29-10-2018,GSR sensor, 353.00,10:49:36.822000
29-10-2018,Breath sensor, 656.00,10:49:36.878000
29-10-2018,Pulse sensor, 1929.00,10:49:37.306000
29-10-2018,GSR sensor, 343.00,10:49:37.324000
29-10-2018,Breath sensor, 680.00,10:49:37.340000
29-10-2018,Pulse sensor, 1104.00,10:49:37.806000
29-10-2018,GSR sensor, 368.00,10:49:37.823000
29-10-2018,Breath sensor, 688.00,10:49:37.879000
29-10-2018,Pulse sensor, 1497.00,10:49:38.306000
29-10-2018,GSR sensor, 344.00,10:49:38.374000
29-10-2018,Breath sensor, 674.00,10:49:38.391000
29-10-2018,Pulse sensor, 1632.00,10:49:38.849000
29-10-2018,GSR sensor, 344.00,10:49:38.862000
29-10-2018,Breath sensor, 670.00,10:49:38.914000
29-10-2018,Pulse sensor, 1865.00,10:49:39.306000
29-10-2018,GSR sensor, 345.00,10:49:39.321000
29-10-2018,Breath sensor, 672.00,10:49:39.339000
29-10-2018,Pulse sensor, 1133.00,10:49:39.805000
29-10-2018,GSR sensor, 349.00,10:49:39.821000
29-10-2018,Breath sensor, 666.00,10:49:39.839000
29-10-2018,Pulse sensor, 1897.00,10:49:40.302000
29-10-2018,GSR sensor, 352.00,10:49:40.317000
29-10-2018,Breath sensor, 665.00,10:49:40.332000
29-10-2018,Pulse sensor, 3131.00,10:49:40.805000
29-10-2018,GSR sensor, 359.00,10:49:40.823000
29-10-2018,Breath sensor, 666.00,10:49:40.878000
29-10-2018,Pulse sensor, 1317.00,10:49:41.305000
29-10-2018,GSR sensor, 356.00,10:49:41.321000
29-10-2018,Breath sensor, 664.00,10:49:41.377000
29-10-2018,Pulse sensor, 1653.00,10:49:41.804000
29-10-2018,GSR sensor, 352.00,10:49:41.817000
29-10-2018,Breath sensor, 664.00,10:49:41.832000
29-10-2018,Pulse sensor, 3847.00,10:49:42.305000
29-10-2018,GSR sensor, 342.00,10:49:42.364000
29-10-2018,Breath sensor, 672.00,10:49:42.379000
29-10-2018,Pulse sensor, 1325.00,10:49:42.805000
29-10-2018,GSR sensor, 346.00,10:49:42.823000
29-10-2018,Breath sensor, 668.00,10:49:42.891000
29-10-2018,Pulse sensor, 1935.00,10:49:43.306000
29-10-2018,GSR sensor, 345.00,10:49:43.323000
29-10-2018,Breath sensor, 664.00,10:49:43.341000
29-10-2018,Pulse sensor, 2434.00,10:49:43.859000
29-10-2018,GSR sensor, 352.00,10:49:43.874000
29-10-2018,Breath sensor, 656.00,10:49:43.893000
29-10-2018,Pulse sensor, 1278.00,10:49:44.305000
29-10-2018,GSR sensor, 354.00,10:49:44.321000
29-10-2018,Breath sensor, 660.00,10:49:44.338000
29-10-2018,Pulse sensor, 1724.00,10:49:44.805000
29-10-2018,GSR sensor, 355.00,10:49:44.822000
29-10-2018,Breath sensor, 662.00,10:49:44.839000
29-10-2018,Pulse sensor, 1072.00,10:49:45.304000
29-10-2018,GSR sensor, 348.00,10:49:45.322000
29-10-2018,Breath sensor, 661.00,10:49:45.338000
29-10-2018,Pulse sensor, 1264.00,10:49:45.803000
29-10-2018,GSR sensor, 356.00,10:49:45.862000
29-10-2018,Breath sensor, 659.00,10:49:45.880000
29-10-2018,Pulse sensor, 3847.00,10:49:46.305000
29-10-2018,GSR sensor, 352.00,10:49:46.358000
29-10-2018,Breath sensor, 661.00,10:49:46.376000
29-10-2018,Pulse sensor, 1133.00,10:49:46.805000
29-10-2018,GSR sensor, 360.00,10:49:46.875000
29-10-2018,Breath sensor, 659.00,10:49:46.892000
29-10-2018,Pulse sensor, 1232.00,10:49:47.306000
29-10-2018,GSR sensor, 368.00,10:49:47.323000
29-10-2018,Breath sensor, 656.00,10:49:47.343000
29-10-2018,Pulse sensor, 3215.00,10:49:47.806000
29-10-2018,GSR sensor, 368.00,10:49:47.823000
29-10-2018,Breath sensor, 666.00,10:49:47.841000
29-10-2018,Pulse sensor, 1038.00,10:49:48.307000
29-10-2018,GSR sensor, 368.00,10:49:48.365000
29-10-2018,Breath sensor, 662.00,10:49:48.382000
29-10-2018,Pulse sensor, 1391.00,10:49:48.805000
29-10-2018,GSR sensor, 372.00,10:49:48.863000
29-10-2018,Breath sensor, 658.00,10:49:48.881000
29-10-2018,Pulse sensor, 3851.00,10:49:49.359000
29-10-2018,GSR sensor, 505.00,10:49:49.374000
29-10-2018,Breath sensor, 662.00,10:49:49.393000
29-10-2018,Pulse sensor, 1072.00,10:49:49.806000
29-10-2018,GSR sensor, 372.00,10:49:49.861000
29-10-2018,Breath sensor, 656.00,10:49:49.878000
29-10-2018,Pulse sensor, 1244.00,10:49:50.305000
29-10-2018,GSR sensor, 380.00,10:49:50.322000
29-10-2018,Breath sensor, 656.00,10:49:50.339000
29-10-2018,Pulse sensor, 1130.00,10:49:50.806000
29-10-2018,GSR sensor, 381.00,10:49:50.861000
29-10-2018,Breath sensor, 656.00,10:49:50.878000
29-10-2018,Pulse sensor, 1275.00,10:49:51.300000
29-10-2018,GSR sensor, 377.00,10:49:51.310000
29-10-2018,Breath sensor, 649.00,10:49:51.322000
29-10-2018,Pulse sensor, 976.00,10:49:51.802000
29-10-2018,GSR sensor, 373.00,10:49:51.834000
29-10-2018,Breath sensor, 656.00,10:49:51.851000
29-10-2018,Pulse sensor, 3855.00,10:49:52.306000
29-10-2018,GSR sensor, 368.00,10:49:52.360000
29-10-2018,Breath sensor, 659.00,10:49:52.377000
29-10-2018,Pulse sensor, 1042.00,10:49:52.804000
29-10-2018,GSR sensor, 368.00,10:49:52.863000
29-10-2018,Breath sensor, 657.00,10:49:52.877000
29-10-2018,Pulse sensor, 1379.00,10:49:53.305000
29-10-2018,GSR sensor, 368.00,10:49:53.321000
29-10-2018,Breath sensor, 644.00,10:49:53.394000
29-10-2018,Pulse sensor, 2621.00,10:49:53.806000
29-10-2018,GSR sensor, 369.00,10:49:53.860000
29-10-2018,Breath sensor, 656.00,10:49:53.877000
29-10-2018,Pulse sensor, 1136.00,10:49:54.305000
29-10-2018,GSR sensor, 368.00,10:49:54.321000
29-10-2018,Breath sensor, 656.00,10:49:54.376000
29-10-2018,Pulse sensor, 1052.00,10:49:54.805000
29-10-2018,GSR sensor, 372.00,10:49:54.820000
29-10-2018,Breath sensor, 654.00,10:49:54.837000
29-10-2018,Pulse sensor, 2963.00,10:49:55.306000
29-10-2018,GSR sensor, 368.00,10:49:55.361000
29-10-2018,Breath sensor, 656.00,10:49:55.378000
29-10-2018,Pulse sensor, 1161.00,10:49:55.805000
29-10-2018,GSR sensor, 368.00,10:49:55.822000
29-10-2018,Breath sensor, 656.00,10:49:55.840000
29-10-2018,Pulse sensor, 1963.00,10:49:56.306000
29-10-2018,GSR sensor, 368.00,10:49:56.322000
29-10-2018,Breath sensor, 652.00,10:49:56.340000
29-10-2018,Pulse sensor, 1243.00,10:49:56.805000
29-10-2018,GSR sensor, 368.00,10:49:56.821000
29-10-2018,Breath sensor, 656.00,10:49:56.839000
29-10-2018,Pulse sensor, 3847.00,10:49:57.305000
29-10-2018,GSR sensor, 368.00,10:49:57.321000
29-10-2018,Breath sensor, 652.00,10:49:57.341000
29-10-2018,Pulse sensor, 885.00,10:49:57.801000
29-10-2018,GSR sensor, 372.00,10:49:57.814000
29-10-2018,Breath sensor, 661.00,10:49:57.827000
29-10-2018,Pulse sensor, 1520.00,10:49:58.305000
29-10-2018,GSR sensor, 420.00,10:49:58.321000
29-10-2018,Breath sensor, 653.00,10:49:58.338000
29-10-2018,Pulse sensor, 3855.00,10:49:58.806000
29-10-2018,GSR sensor, 384.00,10:49:58.824000
29-10-2018,Breath sensor, 652.00,10:49:58.878000
29-10-2018,Pulse sensor, 1098.00,10:49:59.305000
29-10-2018,GSR sensor, 384.00,10:49:59.323000
29-10-2018,Breath sensor, 650.00,10:49:59.378000
29-10-2018,Pulse sensor, 1128.00,10:49:59.802000
29-10-2018,GSR sensor, 384.00,10:49:59.816000
29-10-2018,Breath sensor, 654.00,10:49:59.831000
29-10-2018,Pulse sensor, 1190.00,10:50:00.305000
29-10-2018,GSR sensor, 379.00,10:50:00.321000
29-10-2018,Breath sensor, 685.00,10:50:00.339000
29-10-2018,Pulse sensor, 977.00,10:50:00.804000
29-10-2018,GSR sensor, 384.00,10:50:00.821000
29-10-2018,Breath sensor, 650.00,10:50:00.837000
29-10-2018,Pulse sensor, 1023.00,10:50:01.306000
29-10-2018,GSR sensor, 384.00,10:50:01.323000
29-10-2018,Breath sensor, 652.00,10:50:01.377000
29-10-2018,Pulse sensor, 3851.00,10:50:01.805000
29-10-2018,GSR sensor, 384.00,10:50:01.822000
29-10-2018,Breath sensor, 652.00,10:50:01.839000
29-10-2018,Pulse sensor, 1092.00,10:50:02.305000
29-10-2018,GSR sensor, 377.00,10:50:02.322000
29-10-2018,Breath sensor, 654.00,10:50:02.379000
29-10-2018,Pulse sensor, 1702.00,10:50:02.804000
29-10-2018,GSR sensor, 372.00,10:50:02.820000
29-10-2018,Breath sensor, 651.00,10:50:02.837000
29-10-2018,Pulse sensor, 3847.00,10:50:03.306000
29-10-2018,GSR sensor, 371.00,10:50:03.323000
29-10-2018,Breath sensor, 654.00,10:50:03.379000
29-10-2018,Pulse sensor, 1147.00,10:50:03.803000
29-10-2018,GSR sensor, 374.00,10:50:03.818000
29-10-2018,Breath sensor, 652.00,10:50:03.833000
29-10-2018,Pulse sensor, 1404.00,10:50:04.306000
29-10-2018,GSR sensor, 377.00,10:50:04.375000
29-10-2018,Breath sensor, 651.00,10:50:04.391000
29-10-2018,Pulse sensor, 2687.00,10:50:04.804000
29-10-2018,GSR sensor, 377.00,10:50:04.821000
29-10-2018,Breath sensor, 653.00,10:50:04.839000
29-10-2018,Pulse sensor, 979.00,10:50:05.304000
29-10-2018,GSR sensor, 376.00,10:50:05.319000
29-10-2018,Breath sensor, 654.00,10:50:05.336000
29-10-2018,Pulse sensor, 1935.00,10:50:05.805000
29-10-2018,GSR sensor, 376.00,10:50:05.841000
29-10-2018,Breath sensor, 656.00,10:50:05.859000
29-10-2018,Pulse sensor, 3855.00,10:50:06.306000
29-10-2018,GSR sensor, 373.00,10:50:06.361000
29-10-2018,Breath sensor, 650.00,10:50:06.377000
29-10-2018,Pulse sensor, 1232.00,10:50:06.804000
29-10-2018,GSR sensor, 380.00,10:50:06.819000
29-10-2018,Breath sensor, 652.00,10:50:06.890000
29-10-2018,Pulse sensor, 1358.00,10:50:07.305000
29-10-2018,GSR sensor, 385.00,10:50:07.323000
29-10-2018,Breath sensor, 651.00,10:50:07.378000
29-10-2018,Pulse sensor, 3855.00,10:50:07.804000
29-10-2018,GSR sensor, 384.00,10:50:07.819000
29-10-2018,Breath sensor, 649.00,10:50:07.832000
29-10-2018,Pulse sensor, 1136.00,10:50:08.305000
29-10-2018,GSR sensor, 377.00,10:50:08.320000
29-10-2018,Breath sensor, 649.00,10:50:08.338000
29-10-2018,Pulse sensor, 1229.00,10:50:08.804000
29-10-2018,GSR sensor, 374.00,10:50:08.820000
29-10-2018,Breath sensor, 653.00,10:50:08.876000
29-10-2018,Pulse sensor, 960.00,10:50:09.305000
29-10-2018,GSR sensor, 372.00,10:50:09.323000
29-10-2018,Breath sensor, 650.00,10:50:09.342000
29-10-2018,Pulse sensor, 1237.00,10:50:09.803000
29-10-2018,GSR sensor, 380.00,10:50:09.818000
29-10-2018,Breath sensor, 650.00,10:50:09.834000
29-10-2018,Pulse sensor, 949.00,10:50:10.305000
29-10-2018,GSR sensor, 376.00,10:50:10.321000
29-10-2018,Breath sensor, 647.00,10:50:10.338000
29-10-2018,Pulse sensor, 3851.00,10:50:10.804000
29-10-2018,GSR sensor, 374.00,10:50:10.820000
29-10-2018,Breath sensor, 651.00,10:50:10.838000
29-10-2018,Pulse sensor, 850.00,10:50:11.306000
29-10-2018,GSR sensor, 374.00,10:50:11.361000
29-10-2018,Breath sensor, 641.00,10:50:11.378000
29-10-2018,Pulse sensor, 1123.00,10:50:11.859000
29-10-2018,GSR sensor, 370.00,10:50:11.875000
29-10-2018,Breath sensor, 647.00,10:50:11.894000
29-10-2018,Pulse sensor, 965.00,10:50:12.304000
29-10-2018,GSR sensor, 370.00,10:50:12.320000
29-10-2018,Breath sensor, 652.00,10:50:12.338000
29-10-2018,Pulse sensor, 921.00,10:50:12.804000
29-10-2018,GSR sensor, 368.00,10:50:12.868000
29-10-2018,Breath sensor, 645.00,10:50:12.882000
29-10-2018,Pulse sensor, 3847.00,10:50:13.351000
29-10-2018,GSR sensor, 373.00,10:50:13.363000
29-10-2018,Breath sensor, 651.00,10:50:13.409000
29-10-2018,Pulse sensor, 1201.00,10:50:13.806000
29-10-2018,GSR sensor, 372.00,10:50:13.823000
29-10-2018,Breath sensor, 649.00,10:50:13.867000
29-10-2018,Pulse sensor, 1926.00,10:50:14.307000
29-10-2018,GSR sensor, 384.00,10:50:14.323000
29-10-2018,Breath sensor, 649.00,10:50:14.340000
29-10-2018,Pulse sensor, 3519.00,10:50:14.805000
29-10-2018,GSR sensor, 384.00,10:50:14.822000
29-10-2018,Breath sensor, 650.00,10:50:14.840000
29-10-2018,Pulse sensor, 1195.00,10:50:15.305000
29-10-2018,GSR sensor, 390.00,10:50:15.321000
29-10-2018,Breath sensor, 648.00,10:50:15.394000
29-10-2018,Pulse sensor, 1091.00,10:50:15.805000
29-10-2018,GSR sensor, 384.00,10:50:15.820000
29-10-2018,Breath sensor, 649.00,10:50:15.838000
29-10-2018,Pulse sensor, 2559.00,10:50:16.304000
29-10-2018,GSR sensor, 374.00,10:50:16.321000
29-10-2018,Breath sensor, 648.00,10:50:16.340000
29-10-2018,Pulse sensor, 1083.00,10:50:16.805000
29-10-2018,GSR sensor, 372.00,10:50:16.822000
29-10-2018,Breath sensor, 655.00,10:50:16.839000
29-10-2018,Pulse sensor, 1510.00,10:50:17.305000
29-10-2018,GSR sensor, 374.00,10:50:17.322000
29-10-2018,Breath sensor, 652.00,10:50:17.392000
29-10-2018,Pulse sensor, 3856.00,10:50:17.805000
29-10-2018,GSR sensor, 376.00,10:50:17.821000
29-10-2018,Breath sensor, 652.00,10:50:17.839000
29-10-2018,Pulse sensor, 912.00,10:50:18.304000
29-10-2018,GSR sensor, 379.00,10:50:18.319000
29-10-2018,Breath sensor, 650.00,10:50:18.337000
29-10-2018,Pulse sensor, 921.00,10:50:18.804000
29-10-2018,GSR sensor, 378.00,10:50:18.820000
29-10-2018,Breath sensor, 648.00,10:50:18.880000
29-10-2018,Pulse sensor, 1017.00,10:50:19.306000
29-10-2018,GSR sensor, 376.00,10:50:19.322000
29-10-2018,Breath sensor, 651.00,10:50:19.339000
29-10-2018,Pulse sensor, 1193.00,10:50:19.805000
29-10-2018,GSR sensor, 380.00,10:50:19.821000
29-10-2018,Breath sensor, 650.00,10:50:19.838000
29-10-2018,Pulse sensor, 753.00,10:50:20.304000
29-10-2018,GSR sensor, 376.00,10:50:20.321000
29-10-2018,Breath sensor, 649.00,10:50:20.377000
29-10-2018,Pulse sensor, 3855.00,10:50:20.806000
29-10-2018,GSR sensor, 384.00,10:50:20.821000
29-10-2018,Breath sensor, 650.00,10:50:20.839000
29-10-2018,Pulse sensor, 977.00,10:50:21.304000
29-10-2018,GSR sensor, 378.00,10:50:21.320000
29-10-2018,Breath sensor, 648.00,10:50:21.338000
29-10-2018,Pulse sensor, 1581.00,10:50:21.806000
29-10-2018,GSR sensor, 405.00,10:50:21.821000
29-10-2018,Breath sensor, 648.00,10:50:21.839000
29-10-2018,Pulse sensor, 3859.00,10:50:22.305000
29-10-2018,GSR sensor, 380.00,10:50:22.323000
29-10-2018,Breath sensor, 653.00,10:50:22.378000
29-10-2018,Pulse sensor, 1104.00,10:50:22.805000
29-10-2018,GSR sensor, 384.00,10:50:22.823000
29-10-2018,Breath sensor, 645.00,10:50:22.882000
29-10-2018,Pulse sensor, 1216.00,10:50:23.305000
29-10-2018,GSR sensor, 384.00,10:50:23.323000
29-10-2018,Breath sensor, 646.00,10:50:23.378000
29-10-2018,Pulse sensor, 1173.00,10:50:23.806000
29-10-2018,GSR sensor, 384.00,10:50:23.823000
29-10-2018,Breath sensor, 645.00,10:50:23.840000
29-10-2018,Pulse sensor, 928.00,10:50:24.305000
29-10-2018,GSR sensor, 384.00,10:50:24.365000
29-10-2018,Breath sensor, 646.00,10:50:24.380000
29-10-2018,Pulse sensor, 762.00,10:50:24.805000
29-10-2018,GSR sensor, 384.00,10:50:24.819000
29-10-2018,Breath sensor, 649.00,10:50:24.837000
29-10-2018,Pulse sensor, 3855.00,10:50:25.303000
29-10-2018,GSR sensor, 384.00,10:50:25.317000
29-10-2018,Breath sensor, 646.00,10:50:25.332000
29-10-2018,Pulse sensor, 949.00,10:50:25.805000
29-10-2018,GSR sensor, 384.00,10:50:25.820000
29-10-2018,Breath sensor, 646.00,10:50:25.838000
29-10-2018,Pulse sensor, 1535.00,10:50:26.357000
29-10-2018,GSR sensor, 420.00,10:50:26.373000
29-10-2018,Breath sensor, 646.00,10:50:26.390000
29-10-2018,Pulse sensor, 3855.00,10:50:26.805000
29-10-2018,GSR sensor, 384.00,10:50:26.871000
29-10-2018,Breath sensor, 646.00,10:50:26.885000
29-10-2018,Pulse sensor, 1106.00,10:50:27.300000
29-10-2018,GSR sensor, 384.00,10:50:27.311000
29-10-2018,Breath sensor, 646.00,10:50:27.326000
29-10-2018,Pulse sensor, 1581.00,10:50:27.851000
29-10-2018,GSR sensor, 377.00,10:50:27.865000
29-10-2018,Breath sensor, 648.00,10:50:27.882000
29-10-2018,Pulse sensor, 3855.00,10:50:28.297000
29-10-2018,GSR sensor, 380.00,10:50:28.306000
29-10-2018,Breath sensor, 650.00,10:50:28.317000
29-10-2018,Pulse sensor, 1042.00,10:50:28.802000
29-10-2018,GSR sensor, 385.00,10:50:28.858000
29-10-2018,Breath sensor, 644.00,10:50:28.871000
29-10-2018,Pulse sensor, 937.00,10:50:29.305000
29-10-2018,GSR sensor, 369.00,10:50:29.322000
29-10-2018,Breath sensor, 646.00,10:50:29.339000
29-10-2018,Pulse sensor, 1247.00,10:50:29.803000
29-10-2018,GSR sensor, 386.00,10:50:29.817000
29-10-2018,Breath sensor, 651.00,10:50:29.875000
29-10-2018,Pulse sensor, 3857.00,10:50:30.304000
29-10-2018,GSR sensor, 378.00,10:50:30.361000
29-10-2018,Breath sensor, 648.00,10:50:30.377000
29-10-2018,Pulse sensor, 1045.00,10:50:30.846000
