time,heart,breath,gsr,date
3382331,2248,1717,597,2019-03-17_20:16:55.494000
3382431,2251,1718,597,2019-03-17_20:16:55.583000
3382531,2256,1723,596,2019-03-17_20:16:55.714000
3382631,2254,1722,601,2019-03-17_20:16:55.788000
3382731,2251,1716,600,2019-03-17_20:16:55.870000
3382831,2250,1717,610,2019-03-17_20:16:56.036000
3382931,2246,1718,621,2019-03-17_20:16:56.132000
3383031,2243,1715,605,2019-03-17_20:16:56.338000
3383131,2251,1712,601,2019-03-17_20:16:56.513000
3383231,2251,1715,599,2019-03-17_20:16:56.642000
3383331,2257,1715,608,2019-03-17_20:16:56.703000
3383431,2251,1717,598,2019-03-17_20:16:56.815000
3383531,2250,1715,608,2019-03-17_20:16:56.922000
3383631,2253,1715,604,2019-03-17_20:16:56.995000
3383731,2253,1716,595,2019-03-17_20:16:57.177000
3383831,2255,1716,598,2019-03-17_20:16:57.275000
3383931,2255,1714,594,2019-03-17_20:16:57.385000
3384031,2249,1714,592,2019-03-17_20:16:57.524000
3384131,2247,1712,592,2019-03-17_20:16:57.688000
3384231,2256,1715,596,2019-03-17_20:16:57.754000
3384331,2250,1714,604,2019-03-17_20:16:57.807000
3384431,2250,1713,592,2019-03-17_20:16:57.874000
3384531,2256,1713,576,2019-03-17_20:16:57.978000
3384631,2257,1712,592,2019-03-17_20:16:58.145000
3384731,2256,1714,590,2019-03-17_20:16:58.264000
3384831,2252,1712,576,2019-03-17_20:16:58.344000
3384931,2262,1717,592,2019-03-17_20:16:58.401000
3385031,2265,1714,576,2019-03-17_20:16:58.553000
3385131,2263,1713,576,2019-03-17_20:16:58.647000
3385231,2266,1715,558,2019-03-17_20:16:58.812000
3385331,2274,1714,548,2019-03-17_20:16:58.981000
3385431,2271,1707,534,2019-03-17_20:16:59.089000
3385531,2279,1726,539,2019-03-17_20:16:59.245000
3385631,2279,1675,547,2019-03-17_20:16:59.389000
3385731,2279,1715,533,2019-03-17_20:16:59.549000
3385831,2275,1713,528,2019-03-17_20:16:59.684000
3385931,2288,1713,538,2019-03-17_20:16:59.859000
3386031,2287,1714,544,2019-03-17_20:17:00.013000
3386131,2291,1714,511,2019-03-17_20:17:00.083000
3386231,2290,1712,537,2019-03-17_20:17:00.157000
3386331,2295,1709,560,2019-03-17_20:17:00.306000
3386431,2295,1717,560,2019-03-17_20:17:00.460000
3386531,2293,1713,544,2019-03-17_20:17:00.598000
3386631,2303,1713,576,2019-03-17_20:17:00.723000
3386731,2294,1712,557,2019-03-17_20:17:00.839000
3386831,2299,1712,547,2019-03-17_20:17:00.981000
3386931,2303,1712,564,2019-03-17_20:17:01.135000
3387031,2309,1713,544,2019-03-17_20:17:01.211000
3387131,2305,1714,566,2019-03-17_20:17:01.271000
3387231,2303,1717,528,2019-03-17_20:17:01.331000
3387331,2303,1712,490,2019-03-17_20:17:01.555000
3387431,2303,1716,553,2019-03-17_20:17:01.739000
3387531,2310,1712,537,2019-03-17_20:17:01.813000
3387631,2307,1714,564,2019-03-17_20:17:01.894000
3387731,2310,1718,632,2019-03-17_20:17:02.059000
3387831,2311,1714,533,2019-03-17_20:17:02.161000
3387931,2317,1706,508,2019-03-17_20:17:02.289000
3388031,2314,1718,589,2019-03-17_20:17:02.416000
3388131,2314,1712,546,2019-03-17_20:17:02.518000
3388231,2309,1712,562,2019-03-17_20:17:02.609000
3388331,2307,1711,592,2019-03-17_20:17:02.682000
3388431,2309,1713,572,2019-03-17_20:17:02.756000
3388531,2303,1713,562,2019-03-17_20:17:02.894000
3388631,2307,1712,554,2019-03-17_20:17:03.052000
3388731,2305,1711,553,2019-03-17_20:17:03.142000
3388831,2308,1714,561,2019-03-17_20:17:03.270000
3388931,2309,1713,522,2019-03-17_20:17:03.445000
3389031,2303,1712,557,2019-03-17_20:17:03.521000
3389131,2303,1712,532,2019-03-17_20:17:03.651000
3389231,2315,1702,546,2019-03-17_20:17:03.832000
3389331,2315,1707,535,2019-03-17_20:17:04.000000
3389431,2311,1712,554,2019-03-17_20:17:04.142000
3389531,2303,1714,530,2019-03-17_20:17:04.215000
3389631,2308,1712,576,2019-03-17_20:17:04.291000
3389731,2306,1713,550,2019-03-17_20:17:04.344000
3389831,2307,1712,576,2019-03-17_20:17:04.476000
3389931,2305,1713,534,2019-03-17_20:17:04.569000
3390031,2313,1705,562,2019-03-17_20:17:04.657000
3390131,2303,1697,560,2019-03-17_20:17:04.744000
3390231,2313,1715,523,2019-03-17_20:17:04.838000
3390331,2307,1712,528,2019-03-17_20:17:04.999000
3390431,2305,1712,544,2019-03-17_20:17:05.105000
3390531,2305,1712,524,2019-03-17_20:17:05.317000
3390631,2315,1712,532,2019-03-17_20:17:05.407000
3390731,2307,1711,538,2019-03-17_20:17:05.491000
3390831,2309,1713,504,2019-03-17_20:17:05.617000
3390931,2311,1712,499,2019-03-17_20:17:05.790000
3391031,2305,1711,576,2019-03-17_20:17:05.934000
3391131,2309,1714,489,2019-03-17_20:17:06.017000
3391231,2311,1712,499,2019-03-17_20:17:06.185000
3391331,2307,1710,511,2019-03-17_20:17:06.354000
3391431,2307,1713,496,2019-03-17_20:17:06.520000
3391531,2311,1712,511,2019-03-17_20:17:06.661000
3391631,2311,1709,492,2019-03-17_20:17:06.815000
3391731,2315,1711,525,2019-03-17_20:17:06.874000
3391831,2315,1711,544,2019-03-17_20:17:06.943000
3391931,2317,1712,522,2019-03-17_20:17:07.110000
3392031,2315,1711,458,2019-03-17_20:17:07.200000
3392131,2314,1716,481,2019-03-17_20:17:07.288000
3392231,2315,1709,486,2019-03-17_20:17:07.410000
3392331,2311,1712,508,2019-03-17_20:17:07.570000
3392431,2310,1712,478,2019-03-17_20:17:07.671000
3392531,2316,1711,491,2019-03-17_20:17:07.789000
3392631,2315,1711,484,2019-03-17_20:17:08.027000
3392731,2317,1712,528,2019-03-17_20:17:08.216000
3392831,2317,1713,476,2019-03-17_20:17:08.307000
3392931,2325,1712,496,2019-03-17_20:17:08.450000
3393031,2323,1712,498,2019-03-17_20:17:08.585000
3393131,2319,1712,511,2019-03-17_20:17:08.701000
3393231,2320,1712,493,2019-03-17_20:17:08.835000
3393331,2320,1712,496,2019-03-17_20:17:08.927000
3393431,2323,1706,546,2019-03-17_20:17:09.013000
3393531,2327,1711,497,2019-03-17_20:17:09.204000
3393631,2327,1712,497,2019-03-17_20:17:09.366000
3393731,2325,1709,511,2019-03-17_20:17:09.466000
3393831,2332,1710,535,2019-03-17_20:17:09.552000
3393931,2336,1712,492,2019-03-17_20:17:09.635000
3394031,2341,1715,495,2019-03-17_20:17:09.763000
3394131,2337,1712,461,2019-03-17_20:17:09.920000
3394231,2343,1711,505,2019-03-17_20:17:10.090000
3394331,2339,1712,528,2019-03-17_20:17:10.208000
3394431,2339,1714,459,2019-03-17_20:17:10.315000
3394531,2337,1712,458,2019-03-17_20:17:10.435000
3394631,2351,1728,528,2019-03-17_20:17:10.566000
3394731,2339,1712,484,2019-03-17_20:17:10.687000
3394831,2346,1712,496,2019-03-17_20:17:10.768000
3394931,2345,1713,511,2019-03-17_20:17:10.889000
3395031,2341,1712,496,2019-03-17_20:17:11.018000
3395131,2347,1707,504,2019-03-17_20:17:11.154000
3395231,2348,1712,480,2019-03-17_20:17:11.284000
3395331,2351,1712,494,2019-03-17_20:17:11.381000
3395431,2354,1713,496,2019-03-17_20:17:11.555000
3395531,2347,1710,461,2019-03-17_20:17:11.672000
3395631,2352,1712,509,2019-03-17_20:17:11.819000
3395731,2355,1711,528,2019-03-17_20:17:11.894000
3395831,2352,1712,532,2019-03-17_20:17:12.023000
3395931,2352,1710,544,2019-03-17_20:17:12.208000
3396031,2353,1713,528,2019-03-17_20:17:12.382000
3396131,2362,1707,523,2019-03-17_20:17:12.496000
3396231,2357,1602,528,2019-03-17_20:17:12.679000
3396331,2357,1714,548,2019-03-17_20:17:12.866000
3396431,2352,1705,506,2019-03-17_20:17:12.992000
3396531,2365,1714,530,2019-03-17_20:17:13.105000
3396631,2362,1712,537,2019-03-17_20:17:13.238000
3396731,2358,1715,490,2019-03-17_20:17:13.373000
3396831,2363,1699,570,2019-03-17_20:17:13.500000
3396931,2359,1712,540,2019-03-17_20:17:13.642000
3397031,2363,1712,562,2019-03-17_20:17:13.791000
3397131,2367,1710,526,2019-03-17_20:17:13.882000
3397231,2358,1706,534,2019-03-17_20:17:13.976000
3397331,2369,1712,578,2019-03-17_20:17:14.128000
3397431,2366,1713,533,2019-03-17_20:17:14.187000
3397531,2363,1712,464,2019-03-17_20:17:14.247000
3397631,2369,1712,562,2019-03-17_20:17:14.310000
3397731,2369,1713,549,2019-03-17_20:17:14.391000
3397831,2371,1712,528,2019-03-17_20:17:14.576000
3397931,2371,1712,541,2019-03-17_20:17:14.759000
3398031,2375,1712,524,2019-03-17_20:17:14.911000
3398131,2377,1712,492,2019-03-17_20:17:15.064000
3398231,2371,1712,544,2019-03-17_20:17:15.140000
3398331,2375,1712,533,2019-03-17_20:17:15.207000
3398431,2375,1707,534,2019-03-17_20:17:15.263000
3398531,2375,1710,534,2019-03-17_20:17:15.334000
3398631,2384,1713,576,2019-03-17_20:17:15.397000
3398731,2375,1712,572,2019-03-17_20:17:15.469000
3398831,2379,1714,533,2019-03-17_20:17:15.607000
3398931,2384,1708,540,2019-03-17_20:17:15.782000
3399031,2384,1711,608,2019-03-17_20:17:15.965000
3399131,2379,1708,550,2019-03-17_20:17:16.058000
3399231,2373,1712,576,2019-03-17_20:17:16.194000
3399331,2375,1708,556,2019-03-17_20:17:16.359000
3399431,2377,1710,540,2019-03-17_20:17:16.452000
3399531,2389,1712,560,2019-03-17_20:17:16.546000
3399631,2384,1710,552,2019-03-17_20:17:16.642000
3399731,2383,1723,552,2019-03-17_20:17:16.742000
3399831,2367,1709,528,2019-03-17_20:17:16.829000
3399931,2381,1713,550,2019-03-17_20:17:16.927000
3400031,2385,1709,536,2019-03-17_20:17:17.043000
3400131,2375,1715,528,2019-03-17_20:17:17.114000
3400231,2381,1715,528,2019-03-17_20:17:17.193000
3400331,2388,1712,539,2019-03-17_20:17:17.347000
3400431,2384,1708,496,2019-03-17_20:17:17.521000
3400531,2377,1713,524,2019-03-17_20:17:17.681000
3400631,2384,1711,550,2019-03-17_20:17:17.740000
3400731,2384,1712,570,2019-03-17_20:17:17.791000
3400831,2383,1721,576,2019-03-17_20:17:17.880000
3400931,2381,1713,521,2019-03-17_20:17:18.014000
3401031,2386,1712,521,2019-03-17_20:17:18.116000
3401131,2382,1710,592,2019-03-17_20:17:18.246000
3401231,2387,1707,577,2019-03-17_20:17:18.333000
3401331,2384,1711,560,2019-03-17_20:17:18.423000
3401431,2385,1709,548,2019-03-17_20:17:18.534000
3401531,2387,1712,546,2019-03-17_20:17:18.679000
3401631,2389,1711,592,2019-03-17_20:17:18.853000
3401731,2387,1712,571,2019-03-17_20:17:18.962000
3401831,2399,1706,585,2019-03-17_20:17:19.087000
3401931,2389,1707,584,2019-03-17_20:17:19.140000
3402031,2391,1711,545,2019-03-17_20:17:19.228000
3402131,2395,1712,563,2019-03-17_20:17:19.319000
3402231,2386,1698,528,2019-03-17_20:17:19.408000
3402331,2389,1713,592,2019-03-17_20:17:19.476000
3402431,2391,1713,594,2019-03-17_20:17:19.524000
3402531,2389,1712,557,2019-03-17_20:17:19.576000
3402631,2390,1712,588,2019-03-17_20:17:19.645000
3402731,2387,1712,564,2019-03-17_20:17:19.720000
3402831,2389,1707,562,2019-03-17_20:17:19.782000
3402931,2389,1712,557,2019-03-17_20:17:19.858000
3403031,2398,1712,592,2019-03-17_20:17:19.922000
3403131,2385,1712,534,2019-03-17_20:17:19.968000
3403231,2403,1711,592,2019-03-17_20:17:20.081000
3403331,2395,1705,511,2019-03-17_20:17:20.299000
3403431,2387,1710,547,2019-03-17_20:17:20.479000
3403531,2394,1711,565,2019-03-17_20:17:20.585000
3403631,2399,1715,588,2019-03-17_20:17:20.663000
3403731,2395,1711,592,2019-03-17_20:17:20.719000
3403831,2398,1711,560,2019-03-17_20:17:20.796000
3403931,2394,1711,510,2019-03-17_20:17:20.961000
3404031,2388,1709,566,2019-03-17_20:17:21.122000
3404131,2398,1710,546,2019-03-17_20:17:21.208000
3404231,2394,1708,577,2019-03-17_20:17:21.295000
3404331,2393,1710,536,2019-03-17_20:17:21.458000
3404431,2391,1712,557,2019-03-17_20:17:21.639000
3404531,2401,1706,554,2019-03-17_20:17:21.732000
3404631,2399,1712,576,2019-03-17_20:17:21.792000
3404731,2395,1707,580,2019-03-17_20:17:21.893000
3404831,2398,1709,545,2019-03-17_20:17:22.016000
3404931,2395,1712,573,2019-03-17_20:17:22.239000
3405031,2398,1705,563,2019-03-17_20:17:22.362000
3405131,2393,1709,592,2019-03-17_20:17:22.439000
3405231,2395,1705,579,2019-03-17_20:17:22.636000
3405331,2397,1711,542,2019-03-17_20:17:22.729000
3405431,2403,1710,581,2019-03-17_20:17:22.824000
3405531,2403,1719,588,2019-03-17_20:17:22.893000
3405631,2399,1712,528,2019-03-17_20:17:22.956000
3405731,2401,1711,565,2019-03-17_20:17:23.061000
3405831,2405,1715,496,2019-03-17_20:17:23.229000
3405931,2395,1712,528,2019-03-17_20:17:23.322000
3406031,2407,1713,550,2019-03-17_20:17:23.495000
3406131,2405,1692,560,2019-03-17_20:17:23.585000
3406231,2399,1711,567,2019-03-17_20:17:23.721000
3406331,2395,1715,560,2019-03-17_20:17:23.898000
3406431,2399,1717,564,2019-03-17_20:17:24.018000
3406531,2385,1714,553,2019-03-17_20:17:24.123000
3406631,2393,1713,531,2019-03-17_20:17:24.193000
3406731,2406,1741,561,2019-03-17_20:17:24.321000
3406831,2423,1742,576,2019-03-17_20:17:24.524000
3406931,2389,1722,576,2019-03-17_20:17:24.690000
3407031,2397,1712,548,2019-03-17_20:17:24.759000
3407131,2398,1712,588,2019-03-17_20:17:24.828000
3407231,2399,1712,569,2019-03-17_20:17:24.905000
3407331,2391,1714,562,2019-03-17_20:17:24.995000
3407431,2398,1714,567,2019-03-17_20:17:25.083000
3407531,2390,1715,537,2019-03-17_20:17:25.207000
3407631,2399,1713,563,2019-03-17_20:17:25.301000
3407731,2402,1714,576,2019-03-17_20:17:25.391000
3407831,2403,1712,572,2019-03-17_20:17:25.451000
3407931,2399,1712,555,2019-03-17_20:17:25.518000
3408031,2399,1712,578,2019-03-17_20:17:25.614000
3408131,2398,1715,558,2019-03-17_20:17:25.741000
3408231,2402,1711,536,2019-03-17_20:17:25.914000
3408331,2409,1711,530,2019-03-17_20:17:26.042000
3408431,2405,1711,540,2019-03-17_20:17:26.137000
3408531,2399,1713,529,2019-03-17_20:17:26.270000
3408631,2403,1711,541,2019-03-17_20:17:26.351000
3408731,2410,1718,560,2019-03-17_20:17:26.485000
3408831,2411,1726,577,2019-03-17_20:17:26.558000
3408931,2406,1703,558,2019-03-17_20:17:26.617000
3409031,2404,1713,528,2019-03-17_20:17:26.676000
3409131,2413,1714,544,2019-03-17_20:17:26.734000
3409231,2409,1712,544,2019-03-17_20:17:26.793000
3409331,2411,1717,530,2019-03-17_20:17:26.849000
3409431,2404,1714,509,2019-03-17_20:17:26.924000
3409531,2415,1711,528,2019-03-17_20:17:26.979000
3409631,2401,1712,525,2019-03-17_20:17:27.028000
3409731,2397,1708,581,2019-03-17_20:17:27.099000
3409831,2411,1697,544,2019-03-17_20:17:27.151000
3409931,2405,1712,528,2019-03-17_20:17:27.199000
3410031,2411,1712,528,2019-03-17_20:17:27.255000
3410131,2403,1712,557,2019-03-17_20:17:27.335000
3410231,2402,1718,545,2019-03-17_20:17:27.481000
3410331,2410,1725,556,2019-03-17_20:17:27.642000
3410431,2410,1712,550,2019-03-17_20:17:27.706000
3410531,2407,1711,564,2019-03-17_20:17:27.761000
3410631,2410,1712,546,2019-03-17_20:17:27.829000
3410731,2410,1710,535,2019-03-17_20:17:27.900000
3410831,2411,1706,544,2019-03-17_20:17:27.956000
3410931,2409,1712,530,2019-03-17_20:17:28.009000
3411031,2412,1715,573,2019-03-17_20:17:28.056000
3411131,2409,1712,548,2019-03-17_20:17:28.102000
3411231,2416,1709,560,2019-03-17_20:17:28.158000
3411331,2411,1712,560,2019-03-17_20:17:28.228000
3411431,2411,1712,566,2019-03-17_20:17:28.321000
3411531,2416,1714,528,2019-03-17_20:17:28.389000
3411631,2411,1708,566,2019-03-17_20:17:28.447000
3411731,2416,1710,538,2019-03-17_20:17:28.505000
3411831,2416,1711,524,2019-03-17_20:17:28.557000
3411931,2427,1712,528,2019-03-17_20:17:28.633000
3412031,2447,1707,528,2019-03-17_20:17:28.718000
3412131,2448,1711,576,2019-03-17_20:17:28.825000
3412231,2453,1712,562,2019-03-17_20:17:28.932000
3412331,2447,1712,536,2019-03-17_20:17:29.050000
3412431,2455,1711,528,2019-03-17_20:17:29.135000
3412531,2461,1711,560,2019-03-17_20:17:29.228000
3412631,2467,1711,531,2019-03-17_20:17:29.282000
3412731,2455,1717,506,2019-03-17_20:17:29.340000
3412831,2459,1712,529,2019-03-17_20:17:29.390000
3412931,2459,1712,539,2019-03-17_20:17:29.505000
3413031,2459,1712,553,2019-03-17_20:17:29.615000
3413131,2459,1711,538,2019-03-17_20:17:29.663000
3413231,2453,1713,496,2019-03-17_20:17:29.754000
3413331,2449,1712,511,2019-03-17_20:17:29.899000
3413431,2469,1712,485,2019-03-17_20:17:30.106000
3413531,2450,1712,505,2019-03-17_20:17:30.305000
3413631,2453,1711,485,2019-03-17_20:17:30.365000
3413731,2451,1712,541,2019-03-17_20:17:30.466000
3413831,2458,1711,550,2019-03-17_20:17:30.600000
3413931,2451,1731,592,2019-03-17_20:17:30.705000
3414031,2455,1712,528,2019-03-17_20:17:30.839000
3414131,2455,1711,551,2019-03-17_20:17:30.958000
3414231,2439,1713,497,2019-03-17_20:17:31.070000
3414331,2439,1708,538,2019-03-17_20:17:31.216000
3414431,2437,1717,562,2019-03-17_20:17:31.396000
3414531,2435,1711,491,2019-03-17_20:17:31.539000
3414631,2435,1703,504,2019-03-17_20:17:31.637000
3414731,2431,1712,544,2019-03-17_20:17:31.803000
3414831,2431,1713,532,2019-03-17_20:17:31.988000
3414931,2431,1712,501,2019-03-17_20:17:32.121000
3415031,2458,1711,529,2019-03-17_20:17:32.217000
3415131,2480,1709,508,2019-03-17_20:17:32.337000
3415231,2453,1712,530,2019-03-17_20:17:32.488000
3415331,2465,1700,526,2019-03-17_20:17:32.682000
3415431,2467,1711,502,2019-03-17_20:17:32.775000
3415531,2451,1710,524,2019-03-17_20:17:32.921000
3415631,2463,1712,490,2019-03-17_20:17:32.978000
3415731,2463,1713,529,2019-03-17_20:17:33.094000
3415831,2458,1713,494,2019-03-17_20:17:33.248000
3415931,2461,1711,464,2019-03-17_20:17:33.341000
3416031,2466,1696,496,2019-03-17_20:17:33.483000
3416131,2469,1712,496,2019-03-17_20:17:33.713000
3416231,2463,1718,460,2019-03-17_20:17:33.803000
3416331,2470,1713,464,2019-03-17_20:17:33.887000
3416431,2471,1710,480,2019-03-17_20:17:34.014000
3416531,2455,1715,488,2019-03-17_20:17:34.190000
3416631,2463,1715,496,2019-03-17_20:17:34.376000
3416731,2455,1710,511,2019-03-17_20:17:34.560000
3416831,2439,1712,474,2019-03-17_20:17:34.712000
3416931,2439,1711,469,2019-03-17_20:17:34.826000
3417031,2437,1712,450,2019-03-17_20:17:34.955000
3417131,2447,1689,452,2019-03-17_20:17:35.046000
3417231,2030,1707,0,2019-03-17_20:17:35.156000
3417331,3011,1712,0,2019-03-17_20:17:35.299000
3417431,2874,1712,0,2019-03-17_20:17:35.377000
3417531,2962,1711,0,2019-03-17_20:17:35.562000
3417631,2559,1709,0,2019-03-17_20:17:35.682000
3417731,2919,1712,0,2019-03-17_20:17:35.748000
3417831,2921,1712,0,2019-03-17_20:17:35.955000
3417931,3312,1715,234,2019-03-17_20:17:36.122000
3418031,2797,1709,416,2019-03-17_20:17:36.282000
3418131,2641,1712,454,2019-03-17_20:17:36.402000
3418231,2635,1706,456,2019-03-17_20:17:36.553000
3418331,2599,1732,450,2019-03-17_20:17:36.684000
3418431,2559,1712,441,2019-03-17_20:17:36.745000
3418531,2518,1710,417,2019-03-17_20:17:36.837000
3418631,2539,1712,397,2019-03-17_20:17:36.982000
3418731,2510,1712,400,2019-03-17_20:17:37.165000
3418831,2486,1712,426,2019-03-17_20:17:37.292000
3418931,2480,1707,420,2019-03-17_20:17:37.412000
3419031,2469,1712,393,2019-03-17_20:17:37.578000
3419131,2439,1708,429,2019-03-17_20:17:37.699000
3419231,2461,1712,416,2019-03-17_20:17:37.896000
3419331,2543,1710,410,2019-03-17_20:17:38.077000
3419431,2559,1710,410,2019-03-17_20:17:38.249000
3419531,2775,1710,378,2019-03-17_20:17:38.427000
3419631,3047,1711,432,2019-03-17_20:17:38.494000
3419731,2967,1712,436,2019-03-17_20:17:38.616000
3419831,2865,1710,464,2019-03-17_20:17:38.786000
3419931,2463,1709,498,2019-03-17_20:17:38.876000
3420031,2434,1706,496,2019-03-17_20:17:38.975000
3420131,2418,1711,534,2019-03-17_20:17:39.031000
3420231,2427,1712,510,2019-03-17_20:17:39.103000
3420331,2419,1712,453,2019-03-17_20:17:39.221000
3420431,2413,1711,448,2019-03-17_20:17:39.332000
3420531,2419,1708,496,2019-03-17_20:17:39.476000
3420631,2414,1710,464,2019-03-17_20:17:39.612000
3420731,2407,1709,496,2019-03-17_20:17:39.800000
3420831,2401,1708,502,2019-03-17_20:17:39.947000
3420931,2435,1709,490,2019-03-17_20:17:40.134000
3421031,2427,1708,484,2019-03-17_20:17:40.263000
3421131,2427,1709,484,2019-03-17_20:17:40.319000
3421231,2426,1712,464,2019-03-17_20:17:40.395000
3421331,2423,1709,520,2019-03-17_20:17:40.585000
3421431,2431,1709,498,2019-03-17_20:17:40.724000
3421531,2421,1711,467,2019-03-17_20:17:40.866000
3421631,2420,1709,486,2019-03-17_20:17:41.042000
3421731,2419,1706,464,2019-03-17_20:17:41.199000
3421831,2384,1704,502,2019-03-17_20:17:41.258000
3421931,2389,1712,521,2019-03-17_20:17:41.341000
3422031,2391,1705,496,2019-03-17_20:17:41.481000
3422131,2391,1707,501,2019-03-17_20:17:41.574000
3422231,2379,1708,480,2019-03-17_20:17:41.714000
3422331,2391,1702,480,2019-03-17_20:17:41.903000
3422431,2389,1705,525,2019-03-17_20:17:42.128000
3422531,2387,1714,490,2019-03-17_20:17:42.184000
3422631,2383,1709,504,2019-03-17_20:17:42.293000
3422731,2383,1710,481,2019-03-17_20:17:42.455000
3422831,2386,1710,496,2019-03-17_20:17:42.588000
3422931,2385,1703,522,2019-03-17_20:17:42.679000
3423031,2385,1706,540,2019-03-17_20:17:42.806000
3423131,2387,1706,492,2019-03-17_20:17:42.878000
3423231,2397,1703,485,2019-03-17_20:17:43.009000
3423331,2395,1710,494,2019-03-17_20:17:43.144000
3423431,2391,1709,482,2019-03-17_20:17:43.229000
3423531,2397,1710,494,2019-03-17_20:17:43.319000
3423631,2399,1707,470,2019-03-17_20:17:43.406000
3423731,2407,1706,468,2019-03-17_20:17:43.528000
3423831,2407,1707,472,2019-03-17_20:17:43.654000
3423931,2413,1714,470,2019-03-17_20:17:43.713000
